category,category_url,title,year,technique,size,location,image_url,detail_url,raw_cells,artist_name,letter,works_url,year_clean,korszak
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"A taorminai görög színház romjai 1904-05 Olaj, vászon, 302 x 570 cm Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",302 x 570 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont407.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/csont407.html," | A taorminai görög színház romjai 1904-05 Olaj, vászon, 302 x 570 cm Magyar Nemzeti Galéria, Budapest | 908*488 16 millió szín 64 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"A taorminai görög színház romjai (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont408.jpg,," | A taorminai görög színház romjai (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest | 769*1223 16 millió szín 114 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"A taorminai görög színház romjai (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont409.jpg,," | A taorminai görög színház romjai (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest | 946*1140 16 millió szín 143 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"A Nagy Tarpatak völgye a Tátrában 1904-05 Olaj, vászon, 236 x 400 cm Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",236 x 400 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont410.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/csont410.html," | A Nagy Tarpatak völgye a Tátrában 1904-05 Olaj, vászon, 236 x 400 cm Magyar Nemzeti Galéria, Budapest | 982*560 16 millió szín 89 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"A Nagy Tarpatak völgye a Tátrában (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont411.jpg,," | A Nagy Tarpatak völgye a Tátrában (részlet) 1904-05 Olaj, vászon Magyar Nemzeti Galéria, Budapest | 768*1217 16 millió szín 143 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"Sétakocsizás újholdnál Athénben 1904 Olaj, vászon, 92,5 x 70 cm Janus Pannonius Múzeum, Pécs",1904,"Olaj, vászon","92,5 x 70 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont412.jpg,," | Sétakocsizás újholdnál Athénben 1904 Olaj, vászon, 92,5 x 70 cm Janus Pannonius Múzeum, Pécs | 610*836 16 millió szín 106 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1904,1901-1950
Festmények 1904-ben,https://www.hung-art.hu/magyar/c/csontvar/muvek/4/index.html,"Erõdítmény tevés arabokkal - Olaj, vászon, 87,5 x 140 cm Magántulajdon",,"Olaj, vászon","87,5 x 140 cm",Magántulajdon,https://www.hung-art.hu/kep/c/csontvar/muvek/4/csont413.jpg,," | Erõdítmény tevés arabokkal - Olaj, vászon, 87,5 x 140 cm Magántulajdon | 1243*770 16 millió szín 130 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,,
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Templomtéri kilátás a Holt-tengerre Jeruzsálemben 1905 Olaj, vászon, 127 x 262 cm Janus Pannonius Múzeum, Pécs",1905,"Olaj, vászon",127 x 262 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont501.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/csont501.html," | Templomtéri kilátás a Holt-tengerre Jeruzsálemben 1905 Olaj, vászon, 127 x 262 cm Janus Pannonius Múzeum, Pécs | 1298*638 16 millió szín 127 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1905,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Az Olajfák hegye Jeruzsálemben 1905 Olaj, vászon, 118 x 115 cm Janus Pannonius Múzeum, Pécs",1905,"Olaj, vászon",118 x 115 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont502.jpg,," | Az Olajfák hegye Jeruzsálemben 1905 Olaj, vászon, 118 x 115 cm Janus Pannonius Múzeum, Pécs | 1058*1090 16 millió szín 183 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1905,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Baalbek 1906 Olaj, vászon, 385 x 714,5 cm Janus Pannonius Múzeum, Pécs (letét)",1906,"Olaj, vászon","385 x 714,5 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont503.jpg,," | Baalbek 1906 Olaj, vászon, 385 x 714,5 cm Janus Pannonius Múzeum, Pécs (letét) | 755*412 16 millió szín 98 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét)",1906,"Olaj, vászon","385 x 714,5 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont504.jpg,," | Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét) | 556*811 16 millió szín 166 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét)",1906,"Olaj, vászon","385 x 714,5 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont505.jpg,," | Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét) | 552*810 16 millió szín 144 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét)",1906,"Olaj, vászon","385 x 714,5 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont506.jpg,," | Baalbek (részlet) 1906 Olaj, vászon, 385 x 714,5 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét) | 554*811 16 millió szín 136 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Baalbek (részlet) 1906 Olaj, vászon Janus Pannonius Múzeum, Pécs",1906,"Olaj, vászon",,,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont507.jpg,," | Baalbek (részlet) 1906 Olaj, vászon Janus Pannonius Múzeum, Pécs | 760*1221 16 millió szín 126 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Áldozati kõ Baalbekben 1906-07 Olaj, vászon, 110 x 130,5 cm Magántulajdon",1906,"Olaj, vászon","110 x 130,5 cm",Magántulajdon,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont508.jpg,," | Áldozati kõ Baalbekben 1906-07 Olaj, vászon, 110 x 130,5 cm Magántulajdon | 1145*788 16 millió szín 98 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1906,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Magányos cédrus 1907 Olaj, vászon, 194 x 248 cm Janus Pannonius Múzeum, Pécs",1907,"Olaj, vászon",194 x 248 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont509.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/csont509.html," | Magányos cédrus 1907 Olaj, vászon, 194 x 248 cm Janus Pannonius Múzeum, Pécs | 884*692 16 millió szín 156 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1907,1901-1950
Festmények 1905-1907 között,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/index.html,"Zarándoklás a cédrusokhoz Libanonban 1907 Olaj, vászon, 200 x 205 cm Magyar Nemzeti Galéria, Budapest",1907,"Olaj, vászon",200 x 205 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/csontvar/muvek/5/csont510.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/5/csont510.html," | Zarándoklás a cédrusokhoz Libanonban 1907 Olaj, vászon, 200 x 205 cm Magyar Nemzeti Galéria, Budapest | 951*1000 16 millió szín 151 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1907,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Marokkói tanító 1908 Olaj, vászon, 75 x 65 cm Janus Pannonius Múzeum, Pécs",1908,"Olaj, vászon",75 x 65 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont601.jpg,," | Marokkói tanító 1908 Olaj, vászon, 75 x 65 cm Janus Pannonius Múzeum, Pécs | 758*870 16 millió szín 120 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1908,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Mária kútja Názáretben 1908 Olaj, vászon, 362 x 515 cm Janus Pannonius Múzeum, Pécs (letét)",1908,"Olaj, vászon",362 x 515 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont602.jpg,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/csont602.html," | Mária kútja Názáretben 1908 Olaj, vászon, 362 x 515 cm Janus Pannonius Múzeum, Pécs (letét) | 1032*738 16 millió szín 186 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1908,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Mária kútja Názáretben (részlet) 1908 Olaj, vászon, 362 x 515 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét)",1908,"Olaj, vászon",362 x 515 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont603.jpg,," | Mária kútja Názáretben (részlet) 1908 Olaj, vászon, 362 x 515 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét) | 556*824 16 millió szín 130 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1908,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Mária kútja Názáretben (részlet) 1908 Olaj, vászon, 362 x 515 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét)",1908,"Olaj, vászon",362 x 515 cm,,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont604.jpg,," | Mária kútja Názáretben (részlet) 1908 Olaj, vászon, 362 x 515 cm (teljes festmény) Janus Pannonius Múzeum, Pécs (letét) | 534*819 16 millió szín 129 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1908,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Sétalovaglás a tengerparton 1909 Olaj, vászon, 72 x 171,5 cm Janus Pannonius Múzeum, Pécs (letét)",1909,"Olaj, vászon","72 x 171,5 cm",,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont605.jpg,," | Sétalovaglás a tengerparton 1909 Olaj, vászon, 72 x 171,5 cm Janus Pannonius Múzeum, Pécs (letét) | 758*314 16 millió szín 74 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1909,1901-1950
Festmények 1908 után,https://www.hung-art.hu/magyar/c/csontvar/muvek/6/index.html,"Lovasok a tengerparton 1909 Olaj, vászon, 70 x 170 Janus Pannonius Múzeum, Pécs",1909,"Olaj, vászon",,,https://www.hung-art.hu/kep/c/csontvar/muvek/6/csont606.jpg,," | Lovasok a tengerparton 1909 Olaj, vászon, 70 x 170 Janus Pannonius Múzeum, Pécs | 1020*433 16 millió szín 91 Kb | ",CSONTVÁRY KOSZTKA Tivadar,C,https://www.hung-art.hu/magyar/c/csontvar/muvek/index.html,1909,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Önarckép palettával 1902 Olaj, vászon, 76 x 66 cm Ferenczy Múzeum, Szentendre",1902,"Olaj, vászon",76 x 66 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe101.jpg,," | Önarckép palettával 1902 Olaj, vászon, 76 x 66 cm Ferenczy Múzeum, Szentendre | 857*1024 16 millió szín 99 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1902,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Leány virágos ablak elõtt 1904 Olaj, vászon, 105 x 87 cm Ferenczy Múzeum, Szentendre",1904,"Olaj, vászon",105 x 87 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe102.jpg,," | Leány virágos ablak elõtt 1904 Olaj, vászon, 105 x 87 cm Ferenczy Múzeum, Szentendre | 640*804 16 millió szín 163 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1904,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Ülõ paraszt 1904 Olaj, vászon, 100 x 87 cm Magyar Nemzeti Galéria, Budapest",1904,"Olaj, vászon",100 x 87 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe103.jpg,," | Ülõ paraszt 1904 Olaj, vászon, 100 x 87 cm Magyar Nemzeti Galéria, Budapest | 819*960 16 millió szín 182 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1904,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Kislány ágy elõtt 1905 Olaj, vászon, 150 x 80 cm Magántulajdon",1905,"Olaj, vászon",150 x 80 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe104.jpg,," | Kislány ágy elõtt 1905 Olaj, vászon, 150 x 80 cm Magántulajdon | 1000*770 16 millió szín 180 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1905,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Festõk a szabadban 1906 Olaj, vászon, 13 x 18 cm Musée National d'Art Moderne, Paris",1906,"Olaj, vászon",13 x 18 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe105.jpg,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/czobe105.html," | Festõk a szabadban 1906 Olaj, vászon, 13 x 18 cm Musée National d'Art Moderne, Paris | 750*750 16 millió szín 178 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1906,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Nyergesújfalui udvar 1906 körül Olaj, vászon, 72 x 80 cm Janus Pannonius Múzeum, Pécs",1906,"Olaj, vászon",72 x 80 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe106.jpg,," | Nyergesújfalui udvar 1906 körül Olaj, vászon, 72 x 80 cm Janus Pannonius Múzeum, Pécs | 955*848 16 millió szín 169 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1906,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Szalmakalapos férfi 1906 Olaj, vászon, 58 x 60 cm Magántulajdon",1906,"Olaj, vászon",58 x 60 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe107.jpg,," | Szalmakalapos férfi 1906 Olaj, vászon, 58 x 60 cm Magántulajdon | 705*750 16 millió szín 158 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1906,1901-1950
Festmények 1910 elõtt,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/index.html,"Ülõ férfi 1906 Olaj, vászon, 170 x 80 cm Magyar Nemzeti Galéria, Budapest",1906,"Olaj, vászon",170 x 80 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/czobel/muvek/1901-10/czobe108.jpg,https://www.hung-art.hu/magyar/c/czobel/muvek/1901-10/czobe108.html," | Ülõ férfi 1906 Olaj, vászon, 170 x 80 cm Magyar Nemzeti Galéria, Budapest | 370*808 16 millió szín 107 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1906,1901-1950
Festmények 1911-1920 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1911-20/index.html,"Labdát tartó fiú 1916 Olaj, vászon, 80 x 60 cm Ferenczy Múzeum, Szentendre",1916,"Olaj, vászon",80 x 60 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1911-20/czobe201.jpg,," | Labdát tartó fiú 1916 Olaj, vászon, 80 x 60 cm Ferenczy Múzeum, Szentendre | 692*942 16 millió szín 145 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1916,1901-1950
Festmények 1911-1920 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1911-20/index.html,"Váza széken (Olasz korsó) 1918 Olaj, vászon, 79 x 58 cm Ferenczy Múzeum, Szentendre",1918,"Olaj, vászon",79 x 58 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1911-20/czobe202.jpg,," | Váza széken (Olasz korsó) 1918 Olaj, vászon, 79 x 58 cm Ferenczy Múzeum, Szentendre | 768*1040 16 millió szín 138 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1918,1901-1950
Festmények 1911-1920 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1911-20/index.html,"A bergeni lelkész 1918 Olaj, vászon, 147 x 78 cm Magántulajdon",1918,"Olaj, vászon",147 x 78 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1911-20/czobe203.jpg,," | A bergeni lelkész 1918 Olaj, vászon, 147 x 78 cm Magántulajdon | 492*960 16 millió szín 73 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1918,1901-1950
Festmények 1911-1920 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1911-20/index.html,"Berlini utca 1920 Olaj, vászon, 81 x 97 cm Magántulajdon, Chicago",1920,"Olaj, vászon",81 x 97 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1911-20/czobe204.jpg,," | Berlini utca 1920 Olaj, vászon, 81 x 97 cm Magántulajdon, Chicago | 688*571 16 millió szín 84 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1920,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Meyer úr arcképe 1921 Olaj, vászon, 140 x 82 cm Ferenczy Múzeum, Szentendre",1921,"Olaj, vászon",140 x 82 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe301.jpg,," | Meyer úr arcképe 1921 Olaj, vászon, 140 x 82 cm Ferenczy Múzeum, Szentendre | 520*932 16 millió szín 84 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1921,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Falu vége 1922 Olaj, vászon, 89 x 96 cm Magántulajdon",1922,"Olaj, vászon",89 x 96 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe302.jpg,," | Falu vége 1922 Olaj, vászon, 89 x 96 cm Magántulajdon | 836*783 16 millió szín 157 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1922,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Fekvõ nõ 1922 körül Olaj, vászon, 74 x 88 cm Magyar Nemzeti Galéria, Budapest",1922,"Olaj, vászon",74 x 88 cm,Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe303.jpg,," | Fekvõ nõ 1922 körül Olaj, vászon, 74 x 88 cm Magyar Nemzeti Galéria, Budapest | 932*782 16 millió szín 165 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1922,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Mûteremben 1922 Olaj, vászon, 93,5 x 74 cm Magyar Nemzeti Galéria, Budapest",1922,"Olaj, vászon","93,5 x 74 cm",Magyar Nemzeti Galéria,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe304.jpg,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/czobe304.html," | Mûteremben 1922 Olaj, vászon, 93,5 x 74 cm Magyar Nemzeti Galéria, Budapest | 696*902 16 millió szín 129 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1922,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Kernstok Károlyné 1924 Olaj, vászon, 120 x 100 cm Magántulajdon",1924,"Olaj, vászon",120 x 100 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe305.jpg,," | Kernstok Károlyné 1924 Olaj, vászon, 120 x 100 cm Magántulajdon | 706*848 16 millió szín 101 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1924,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Párizsi Szajna-part 1925 Olaj, vászon, 65 x 80,5 cm Magántulajdon",1925,"Olaj, vászon","65 x 80,5 cm",Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe306.jpg,," | Párizsi Szajna-part 1925 Olaj, vászon, 65 x 80,5 cm Magántulajdon | 809*654 16 millió szín 117 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1925,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Mouffetard utca 1925 Olaj, vászon, 73 x 60 cm Ferenczy Múzeum, Szentendre",1925,"Olaj, vászon",73 x 60 cm,,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe307.jpg,," | Mouffetard utca 1925 Olaj, vászon, 73 x 60 cm Ferenczy Múzeum, Szentendre | 827*671 16 millió szín 80 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1925,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Párizsi utca 1926 Olaj, vászon, 73,5 x 91,5 cm Magántulajdon",1926,"Olaj, vászon","73,5 x 91,5 cm",Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe308.jpg,," | Párizsi utca 1926 Olaj, vászon, 73,5 x 91,5 cm Magántulajdon | 850*680 16 millió szín 146 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1926,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Párizsi enteriõr 1926 Olaj, fa, 100 x 81 cm Magántulajdon",1926,"Olaj, fa",100 x 81 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe309.jpg,," | Párizsi enteriõr 1926 Olaj, fa, 100 x 81 cm Magántulajdon | 706*872 16 millió szín 139 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1926,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Akt piros turbánnal 1926 Olaj, vászon, 116 x 81 cm Magántulajdon",1926,"Olaj, vászon",116 x 81 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe310.jpg,," | Akt piros turbánnal 1926 Olaj, vászon, 116 x 81 cm Magántulajdon | 581*850 16 millió szín 129 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1926,1901-1950
Festmények 1921-1930 között,https://www.hung-art.hu/magyar/c/czobel/muvek/1921-30/index.html,"Álarc és mandolin 1928 Olaj, vászon, 92 x 73 cm Magántulajdon",1928,"Olaj, vászon",92 x 73 cm,Magántulajdon,https://www.hung-art.hu/kep/c/czobel/muvek/1921-30/czobe311.jpg,," | Álarc és mandolin 1928 Olaj, vászon, 92 x 73 cm Magántulajdon | 712*886 16 millió szín 204 Kb | ",CZÓBEL Béla,C,https://www.hung-art.hu/magyar/c/czobel/muvek/index.html,1928,1901-1950
